"uid","site","chm_max","area","plant_type_preds","prob_ARTR","ID","Class","Species","Ht_gt_25","notes","elev","TP","FP","FN","CID"
"SouthTrail_5906","SouthTrail",1.1175537109375,1.18535484568747,"ARTR",0.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"SouthTrail_5913","SouthTrail",0.3389892578125,0.199019451340064,"ARTR",0.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"SouthTrail_5914","SouthTrail",0.646240234375,0.658078469195971,"ARTR",0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"SouthTrail_5915","SouthTrail",1.3096923828125,1.11838918114154,"ARTR",0.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"SouthTrail_5938","SouthTrail",0.2686767578125,0.0810472294378997,"ARTR",0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"SouthTrail_5975","SouthTrail",0.59033203125,0.168665856244843,"ARTR",0.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"SouthTrail_6004","SouthTrail",0.99755859375,0.682799438865914,"ARTR",0.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SouthTrail_6058","SouthTrail",0.681640625,0.419630635633439,"ARTR",0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"SouthTrail_6073","SouthTrail",1.324951171875,2.05152755235395,"ARTR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"SouthTrail_6132","SouthTrail",1.0552978515625,1.51611515977311,"ARTR",0.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,37
"SouthTrail_5460","SouthTrail",0.554443359375,0.422759872439201,"ARTR",0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"SouthTrail_5503","SouthTrail",0.15234375,0.0553874888773862,"ARTR",0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"SouthTrail_5540","SouthTrail",0.4498291015625,0.289454390362152,"ARTR",0.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"SouthTrail_5557","SouthTrail",0.8028564453125,0.26535926833094,"ARTR",0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
